"RFID","Date","Time","Feeder","Antenna","Site"
"0110170A5E","06/24/2019","18:27:26","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:27:35","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:27:44","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:39:55","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:40:04","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:40:13","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:40:23","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:50:51","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:51:00","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:51:09","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:51:17","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:51:26","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:51:46","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:51:59","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:52:08","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:52:17","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:52:26","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:52:52","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:53:01","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:53:10","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:53:19","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","20:53:28","BFT1",2,"Kiawah"
